Wavelength (nm),Fit AF555,Fit AF594,Fit AF647,Fit full,Experimental,Residuals,Fit AF555 integrated,Fit AF594 integrated,Fit AF647 integrated,Fit full Integrated,Sum residuals,Coeff of Determination (R2)
656,2075.314000000001,17473.8915,83973.27293600001,103522.478436,103522.478436,0.0,,,,,,
657,1989.867400000001,16967.128500000003,90883.48415280001,109840.4800528,109840.4800528,0.0,,,,,,
658,1927.189000000001,16677.486,97909.28989520001,116513.96489520001,116513.9648952,2.117582368135751e-22,,,,,,
659,1907.733200000001,16257.820500000002,103563.07196960002,121728.62566960002,121728.6256696,2.117582368135751e-22,,,,,,
660,1903.852400000001,15909.2865,110331.94531760001,128145.08421760002,128145.0842176,2.117582368135751e-22,,,,,,
661,1817.7846000000009,15583.837500000001,116431.60612240003,133833.22822240004,133833.2282224,8.470329472543003e-22,,,,,,
662,1767.216600000001,15373.543500000002,122437.31256560002,139578.07266560002,139578.0726656,8.470329472543003e-22,,,,,,
663,1822.052000000001,15062.085000000001,128849.86590240002,145734.00290240004,145734.0029024,8.470329472543003e-22,,,,,,
664,1724.1470000000008,14690.205000000002,134609.19449680002,151023.54649680003,151023.5464968,8.470329472543003e-22,,,,,,
665,1689.3748000000007,14448.262500000003,137937.891608,154075.528908,154075.528908,0.0,,,,,,
666,1681.0564000000008,14214.609000000002,141668.08518240004,157563.75058240004,157563.7505824,8.470329472543003e-22,,,,,,
667,1619.4858000000008,13932.058500000001,144508.06543360002,160059.60973360002,160059.6097336,8.470329472543003e-22,,,,,,
668,1533.5422000000008,13604.418000000001,148013.49349200004,163151.45369200004,163151.453692,8.470329472543003e-22,,,,,,
669,1555.256200000001,13394.1465,149581.52283200002,164530.92553200002,164530.925532,8.470329472543003e-22,,,,,,
670,1538.4168000000009,13010.202000000003,151584.77270800003,166133.39150800003,166133.391508,8.470329472543003e-22,,,,,,
671,1475.8380000000009,12833.536500000002,152000.00000000003,166309.37450000003,166309.3745,8.470329472543003e-22,,,,,,
672,1430.404000000001,12642.187500000002,150901.14191600002,164973.73341600003,164973.733416,8.470329472543003e-22,,,,,,
673,1370.0512000000008,12440.965500000002,149369.1027408,163180.11944080002,163180.1194408,8.470329472543003e-22,,,,,,
674,1349.3136000000006,12103.978500000001,147261.85861440003,160715.15071440002,160715.1507144,8.470329472543003e-22,,,,,,
675,1346.9880000000007,11959.888500000001,144732.17107200003,158039.04757200004,158039.047572,8.470329472543003e-22,,,,,,
676,1302.5090000000007,11769.574500000002,142730.4100664,155802.49356640002,155802.4935664,8.470329472543003e-22,,,,,,
677,1225.1430000000007,11498.850000000002,137662.0224456,150386.01544560003,150386.0154456,8.470329472543003e-22,,,,,,
678,1237.6688000000006,11284.357500000002,134426.11747360002,146948.14377360002,146948.1437736,8.470329472543003e-22,,,,,,
679,1183.2736000000007,11057.103000000001,130954.21173840002,143194.5883384,143194.5883384,0.0,,,,,,
680,1186.5682000000006,10868.062500000002,126755.90943360001,138810.5401336,138810.5401336,0.0,,,,,,
681,1112.2128000000007,10665.396000000002,122234.0407464,134011.6495464,134011.6495464,0.0,,,,,,
682,1023.9472000000005,10431.580500000002,117174.09047840003,128629.61817840004,128629.6181784,1.9058241313221758e-21,,,,,,
683,1040.1120000000008,10185.0705,113615.23063520002,124840.41313520001,124840.4131352,2.117582368135751e-22,,,,,,
684,1053.5252000000005,9981.3555,107803.47204240001,118838.3527424,118838.3527424,0.0,,,,,,
685,985.2696000000005,9787.909500000002,103821.05863600002,114594.23773600001,114594.237736,2.117582368135751e-22,,,,,,
686,943.8366000000005,9568.714500000002,99817.09480640001,110329.64590640001,110329.6459064,2.117582368135751e-22,,,,,,
687,933.2140000000006,9298.188000000002,94218.30072320001,104449.70272320001,104449.7027232,2.117582368135751e-22,,,,,,
688,880.0154000000005,9048.595500000001,90134.43962880001,100063.05052880001,100063.0505288,2.117582368135751e-22,,,,,,
689,864.7984000000005,8860.230000000001,86900.18502720002,96625.21342720001,96625.2134272,2.117582368135751e-22,,,,,,
690,829.1706000000004,8695.363500000001,81655.78672640001,91180.32082640001,91180.3208264,2.117582368135751e-22,,,,,,
691,768.6404000000003,8426.542500000001,77444.24905200001,86639.43195200001,86639.431952,2.117582368135751e-22,,,,,,
692,785.4158000000004,8277.426,74278.0996616,83340.9414616,83340.9414616,0.0,,,,,,
693,743.2516000000004,8011.345500000001,70705.49976320002,79460.09686320001,79460.0968632,2.117582368135751e-22,,,,,,
694,692.9216000000005,7861.378500000001,67651.56438800001,76205.86448800002,76205.864488,2.117582368135751e-22,,,,,,
695,708.7420000000004,7635.042000000001,64865.36444240001,73209.14844240001,73209.1484424,2.117582368135751e-22,,,,,,
696,620.4444000000003,7465.423500000001,61770.081844800014,69855.94974480002,69855.9497448,2.117582368135751e-22,,,,,,
697,621.0586000000004,7314.394500000001,59271.52823440001,67206.98133440001,67206.9813344,2.117582368135751e-22,,,,,,
698,625.4256000000004,7146.495000000001,56713.601554400004,64485.52215440001,64485.5221544,5.293955920339377e-23,,,,,,
699,580.9538000000003,6851.974500000001,54172.169488800006,61605.097788800005,61605.0977888,5.293955920339377e-23,,,,,,
700,569.5074000000003,6711.237000000001,51763.6577752,59044.402175200004,59044.4021752,5.293955920339377e-23,,,,,,
701,576.7750000000003,6474.204000000001,50199.97721600001,57250.956216000006,57250.956216,5.293955920339377e-23,,,,,,
702,537.4936000000002,6288.034500000001,48331.349803200006,55156.87790320001,55156.8779032,5.293955920339377e-23,,,,,,
703,508.78900000000027,6084.3465000000015,46578.83886880001,53171.974368800016,53171.9743688,2.117582368135751e-22,,,,,,
704,495.33660000000026,5851.813500000001,45187.11110640001,51534.261206400006,51534.2612064,5.293955920339377e-23,,,,,,
705,469.23420000000027,5630.9310000000005,43239.356521600006,49339.52172160001,49339.5217216,5.293955920339377e-23,,,,,,
706,434.30580000000026,5510.425500000001,41790.4592944,47735.1905944,47735.1905944,0.0,,,,,,
707,443.9662000000003,5341.77,40928.13851840001,46713.87471840001,46713.8747184,5.293955920339377e-23,,,,,,
708,399.23160000000024,5170.122,39904.85266080001,45474.20626080001,45474.2062608,2.117582368135751e-22,,,,,,
709,365.9576000000002,4941.261,38428.43291520001,43735.65151520001,43735.6515152,5.293955920339377e-23,,,,,,
710,422.3268000000002,4793.9445000000005,37902.1402872,43118.411587200004,43118.4115872,5.293955920339377e-23,,,,,,
711,370.9034000000002,4610.8845,37180.42492240001,42162.21282240001,42162.2128224,2.117582368135751e-22,,,,,,
712,384.46580000000023,4515.849000000001,36747.01122560001,41647.32602560001,41647.3260256,5.293955920339377e-23,,,,,,
713,362.4784000000002,4343.02875,35936.854812800004,40642.3619628,40642.3619628,0.0,,,,,,
714,330.8602000000002,4214.673000000001,35801.59878320001,40347.13198320001,40347.1319832,5.293955920339377e-23,,,,,,
715,316.6960000000002,4054.984650000001,35364.62979120001,39736.31044120001,39736.3104412,5.293955920339377e-23,,,,,,
716,311.4386000000002,3833.514,35089.4448416,39234.3974416,39234.3974416,0.0,,,,,,
717,287.1036000000002,3741.8508000000006,34559.6242176,38588.578617600004,38588.5786176,5.293955920339377e-23,,,,,,
718,305.01780000000014,3629.6928000000007,34359.484525600004,38294.1951256,38294.1951256,0.0,,,,,,
719,250.90020000000015,3446.3007000000002,33791.1621192,37488.363019200006,37488.3630192,5.293955920339377e-23,,,,,,
720,302.9148000000002,3312.1305,33636.38822560001,37251.433525600005,37251.4335256,5.293955920339377e-23,,,,,,
721,237.44460000000012,3291.18975,33522.40493040001,37051.03928040001,37051.0392804,5.293955920339377e-23,,,,,,
722,260.50260000000014,3165.7284000000004,33076.0992016,36502.3302016,36502.3302016,0.0,,,,,,
723,258.69920000000013,3025.3473000000004,33152.372923200004,36436.4194232,36436.4194232,0.0,,,,,,
724,261.9588000000001,2861.5185,32684.615540800005,35808.0928408,35808.0928408,0.0,,,,,,
725,0.0,2786.1777000000006,32566.696175200006,35352.873875200006,35352.8738752,5.293955920339377e-23,,,,,,
726,0.0,2720.8737000000006,31878.1556616,34599.029361600005,34599.0293616,5.293955920339377e-23,,,,,,
727,0.0,2634.6127500000007,31675.242076000002,34309.854826,34309.854826,0.0,,,,,,
728,0.0,2607.561,31566.240368000006,34173.80136800001,34173.801368,5.293955920339377e-23,,,,,,
729,0.0,2492.4501,30940.156274400008,33432.606374400006,33432.6063744,5.293955920339377e-23,,,,,,
730,0.0,2458.4044500000005,30438.520660800004,32896.9251108,32896.9251108,0.0,,,,,,
731,0.0,2395.4346000000005,30114.337052000006,32509.771652000007,32509.771652,5.293955920339377e-23,,,,,,
732,0.0,2341.2321,29983.324315200007,32324.556415200008,32324.5564152,5.293955920339377e-23,,,,,,
733,0.0,2300.5881000000004,29259.448513600004,31560.036613600005,31560.0366136,1.3234889800848443e-23,,,,,,
734,0.0,2180.38095,28838.683557600005,31019.064507600004,31019.0645076,1.3234889800848443e-23,,,,,,
735,0.0,2167.6959,28286.463286400005,30454.159186400004,30454.1591864,1.3234889800848443e-23,,,,,,
736,0.0,2102.6475000000005,27747.089614400003,29849.737114400003,29849.7371144,1.3234889800848443e-23,,,,,,
737,0.0,2063.81025,27192.347708800004,29256.157958800002,29256.1579588,1.3234889800848443e-23,,,,,,
738,0.0,1979.2071000000003,26745.318186400003,28724.525286400003,28724.5252864,1.3234889800848443e-23,,,,,,
739,0.0,1963.6686000000002,26230.4986552,28194.1672552,28194.1672552,0.0,,,,,,
740,0.0,1876.7731500000004,25565.8148608,27442.588010800002,27442.5880108,1.3234889800848443e-23,,,,,,
741,0.0,1840.4262000000003,24868.746007200003,26709.172207200005,26709.1722072,1.3234889800848443e-23,,,,,,
742,0.0,1827.5517,24180.8768472,26008.4285472,26008.4285472,0.0,,,,,,
743,0.0,1789.803,23398.762260800002,25188.565260800002,25188.5652608,1.3234889800848443e-23,,,,,,
744,0.0,1739.0308500000003,22858.805532000006,24597.836382000005,24597.836382,1.3234889800848443e-23,,,,,,
745,0.0,1719.0967500000004,22355.5038008,24074.6005508,24074.6005508,0.0,,,,,,
746,0.0,1688.2510500000003,21732.996647200005,23421.247697200004,23421.2476972,1.3234889800848443e-23,,,,,,
747,0.0,1607.5822500000002,21042.407781600003,22649.990031600002,22649.9900316,1.3234889800848443e-23,,,,,,
748,0.0,1608.4647000000002,20328.655271200005,21937.119971200005,21937.1199712,1.3234889800848443e-23,,,,,,
749,0.0,1586.0889000000002,19745.961781600003,21332.0506816,21332.0506816,0.0,,,,,,
750,0.0,1531.6389000000001,19144.298053600003,20675.936953600005,20675.9369536,1.3234889800848443e-23,,,,,,
751,0.0,0.0,18245.134955200003,18245.134955200003,18245.1349552,1.3234889800848443e-23,,,,,,
752,0.0,0.0,17384.535366400003,17384.535366400003,17384.5353664,1.3234889800848443e-23,,,,,,
753,0.0,0.0,16790.198144800004,16790.198144800004,16790.1981448,1.3234889800848443e-23,,,,,,
754,0.0,0.0,16429.1770776,16429.1770776,16429.1770776,0.0,,,,,,
755,0.0,0.0,15799.609524000001,15799.609524000001,15799.609524,3.308722450212111e-24,,,,,,
756,0.0,0.0,15005.942296160003,15005.942296160003,15005.94229616,1.3234889800848443e-23,,,,,,
757,0.0,0.0,14312.738860320002,14312.738860320002,14312.73886032,3.308722450212111e-24,,,,,,
758,0.0,0.0,13546.415003680002,13546.415003680002,13546.41500368,3.308722450212111e-24,,,,,,
759,0.0,0.0,13130.838861040003,13130.838861040003,13130.83886104,1.3234889800848443e-23,,,,,,
760,0.0,0.0,12237.009956400003,12237.009956400003,12237.0099564,1.3234889800848443e-23,,,,,,
761,0.0,0.0,11893.180894800002,11893.180894800002,11893.1808948,3.308722450212111e-24,,,,,,
762,0.0,0.0,11423.609065600001,11423.609065600001,11423.6090656,3.308722450212111e-24,,,,,,
763,0.0,0.0,10994.569390720002,10994.569390720002,10994.56939072,3.308722450212111e-24,,,,,,
764,0.0,0.0,10635.667603280002,10635.667603280002,10635.66760328,3.308722450212111e-24,,,,,,
765,0.0,0.0,10115.786610400002,10115.786610400002,10115.7866104,3.308722450212111e-24,,,,,,
766,0.0,0.0,9849.061795360001,9849.061795360001,9849.06179536,3.308722450212111e-24,,,,,,
767,0.0,0.0,9593.11665008,9593.11665008,9593.11665008,0.0,,,,,,
768,0.0,0.0,9283.566467360002,9283.566467360002,9283.56646736,3.308722450212111e-24,,,,,,
769,0.0,0.0,9002.46909624,9002.46909624,9002.46909624,0.0,,,,,,
770,0.0,0.0,8626.44393728,8626.44393728,8626.44393728,0.0,,,,,,
771,0.0,0.0,8587.645561840001,8587.645561840001,8587.64556184,3.308722450212111e-24,,,,,,
772,0.0,0.0,8398.70924872,8398.70924872,8398.70924872,0.0,,,,,,
773,0.0,0.0,8114.801174160001,8114.801174160001,8114.80117416,8.271806125530277e-25,,,,,,
774,0.0,0.0,7804.790203440001,7804.790203440001,7804.79020344,8.271806125530277e-25,,,,,,
775,0.0,0.0,7581.816065200001,7581.816065200001,7581.8160652,8.271806125530277e-25,,,,,,
776,0.0,0.0,7169.165571440001,7169.165571440001,7169.16557144,8.271806125530277e-25,,,,,,
777,0.0,0.0,7048.73695184,7048.73695184,7048.73695184,0.0,,,,,,
778,0.0,0.0,6734.355652800001,6734.355652800001,6734.3556528,8.271806125530277e-25,,,,,,
779,0.0,0.0,6582.289944720002,6582.289944720002,6582.28994472,3.308722450212111e-24,,,,,,
780,0.0,0.0,6495.501956000001,6495.501956000001,6495.501956,8.271806125530277e-25,,,,,,
781,0.0,0.0,6337.766404720001,6337.766404720001,6337.76640472,3.308722450212111e-24,,,,,,
782,0.0,0.0,6003.884092400001,6003.884092400001,6003.8840924,8.271806125530277e-25,,,,,,
783,0.0,0.0,5847.965599280001,5847.965599280001,5847.96559928,8.271806125530277e-25,,,,,,
784,0.0,0.0,5644.619227120001,5644.619227120001,5644.61922712,8.271806125530277e-25,,,,,,
785,0.0,0.0,5454.383014560001,5454.383014560001,5454.38301456,8.271806125530277e-25,,,,,,
786,0.0,0.0,5455.730866960001,5455.730866960001,5455.73086696,8.271806125530277e-25,,,,,,
787,0.0,0.0,5249.490752240001,5249.490752240001,5249.49075224,8.271806125530277e-25,,,,,,
788,0.0,0.0,5186.137751120001,5186.137751120001,5186.13775112,8.271806125530277e-25,,,,,,
789,0.0,0.0,5122.42531104,5122.42531104,5122.42531104,0.0,,,,,,
790,0.0,0.0,5053.38478912,5053.38478912,5053.38478912,0.0,,,,,,
791,0.0,0.0,5125.329248240001,5125.329248240001,5125.32924824,8.271806125530277e-25,,,,,,
792,0.0,0.0,4933.82855224,4933.82855224,4933.82855224,0.0,,,,,,
793,0.0,0.0,4731.2768832,4731.2768832,4731.2768832,0.0,,,,,,
794,0.0,0.0,4449.723417840001,4449.723417840001,4449.72341784,8.271806125530277e-25,,,,,,
795,0.0,0.0,4399.041074400001,4399.041074400001,4399.0410744,8.271806125530277e-25,,,,,,
796,0.0,0.0,4293.641328640001,4293.641328640001,4293.64132864,8.271806125530277e-25,,,,,,
797,0.0,0.0,4253.135607120001,4253.135607120001,4253.13560712,8.271806125530277e-25,,,,,,
798,0.0,0.0,4044.4574929600008,4044.4574929600008,4044.45749296,8.271806125530277e-25,,,,,,
799,0.0,0.0,3975.60988488,3975.60988488,3975.60988488,0.0,,,,,,
800,0.0,0.0,3907.0700540000003,3907.0700540000003,3907.070054,2.0679515313825692e-25,,,,,,
801,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
802,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
803,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
804,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
805,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
806,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
807,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
808,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
809,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
810,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
811,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
812,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
813,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
814,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
815,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
817,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
818,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
819,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
820,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
821,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
822,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
823,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
825,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
826,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
827,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
828,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
829,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
830,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
831,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
833,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
834,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
835,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
836,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
837,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
838,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
839,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
840,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
841,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
842,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
843,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
844,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
845,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
846,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
847,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
848,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
849,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
850,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
851,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
852,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
853,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
854,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
855,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
856,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
857,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
858,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
859,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
860,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
861,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
862,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
863,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
864,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
865,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
866,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
867,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
868,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
869,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
870,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
871,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
872,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
873,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
874,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
875,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
876,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
877,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
878,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
879,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
880,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
881,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
882,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
883,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
884,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
885,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
886,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
887,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
888,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
889,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
890,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
891,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
892,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
893,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
894,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
895,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
896,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
897,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
898,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
899,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
900,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
901,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
903,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
904,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
905,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
906,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
907,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
908,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
909,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
910,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
912,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
913,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
914,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
915,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
916,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
917,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
918,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
919,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
920,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
921,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
922,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
923,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
924,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
925,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
926,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
927,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
928,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
929,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
930,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
931,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
932,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
933,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
934,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
935,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
936,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
937,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
938,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
939,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
940,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
941,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
942,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
943,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
944,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
945,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
946,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
947,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
949,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
