Wavelength (nm),Fit AF555,Fit AF594,Fit AF647,Fit full,Experimental,Residuals,Fit AF555 integrated,Fit AF594 integrated,Fit AF647 integrated,Fit full Integrated,Sum residuals,Coeff of Determination (R2)
655,775.3364999999986,8589.378240000004,28229.260091999982,37593.974831999985,37593.974832,2.117582368135751e-22,,,,,,
656,778.2427499999984,8387.467920000003,30385.065864999982,39550.77653499998,39550.776535,2.117582368135751e-22,,,,,,
657,746.2002749999986,8144.221680000002,32885.47123949998,41775.89319449998,41775.8931945,4.764560328305439e-22,,,,,,
658,722.6958749999986,8005.193280000002,35427.703580499976,44155.59273549997,44155.5927355,8.470329472543003e-22,,,,,,
659,715.3999499999986,7803.753840000003,37473.47998899998,45992.63377899998,45992.633779,4.764560328305439e-22,,,,,,
660,713.9446499999987,7636.457520000003,39922.74337149997,48273.14554149997,48273.1455415,8.470329472543003e-22,,,,,,
661,681.6692249999986,7480.242000000003,42129.85747849998,50291.76870349998,50291.7687035,2.117582368135751e-22,,,,,,
662,662.7062249999988,7379.3008800000025,44302.974941499975,52344.98204649998,52344.9820465,4.764560328305439e-22,,,,,,
663,683.2694999999987,7229.800800000003,46623.30674099997,54536.37704099997,54536.377041,8.470329472543003e-22,,,,,,
664,646.5551249999987,7051.298400000002,48707.274324499966,56405.127849499964,56405.1278495,1.3234889800848443e-21,,,,,,
665,633.5155499999987,6935.166000000003,49911.73709499997,57480.41864499997,57480.418645,8.470329472543003e-22,,,,,,
666,630.3961499999988,6823.012320000003,51261.47819099997,58714.886660999975,58714.886661,4.764560328305439e-22,,,,,,
667,607.3071749999989,6687.388080000002,52289.10262399997,59583.79787899997,59583.797879,8.470329472543003e-22,,,,,,
668,575.0783249999989,6530.120640000003,53557.51409249997,60662.713057499976,60662.7130575,4.764560328305439e-22,,,,,,
669,583.2210749999989,6429.190320000002,54124.89312999997,61137.30452499997,61137.304525,8.470329472543003e-22,,,,,,
670,576.906299999999,6244.896960000003,54849.753282499965,61671.556542499966,61671.5565425,1.3234889800848443e-21,,,,,,
671,553.439249999999,6160.097520000002,54999.99999999996,61713.53676999996,61713.53677,1.3234889800848443e-21,,,,,,
672,536.401499999999,6068.250000000003,54602.386877499965,61207.038377499965,61207.0383775,1.3234889800848443e-21,,,,,,
673,513.769199999999,5971.663440000002,54048.03059699996,60533.46323699996,60533.463237,1.9058241313221758e-21,,,,,,
674,505.992599999999,5809.9096800000025,53285.54094599997,59601.443225999974,59601.443226,8.470329472543003e-22,,,,,,
675,505.120499999999,5740.7464800000025,52370.193479999965,58616.060459999964,58616.06046,1.3234889800848443e-21,,,,,,
676,488.4408749999991,5649.395760000002,51645.87206349996,57783.70869849996,57783.7086985,1.3234889800848443e-21,,,,,,
677,459.4286249999991,5519.448000000002,49811.91601649997,55790.79264149997,55790.7926415,8.470329472543003e-22,,,,,,
678,464.1257999999991,5416.491600000002,48641.029348999975,54521.64674899998,54521.646749,4.764560328305439e-22,,,,,,
679,443.7275999999992,5307.409440000002,47384.74766849997,53135.88470849997,53135.8847085,8.470329472543003e-22,,,,,,
680,444.96307499999915,5216.670000000002,45865.62512399997,51527.25819899997,51527.258199,1.3234889800848443e-21,,,,,,
681,417.07979999999924,5119.390080000002,44229.42263849997,49765.892518499975,49765.8925185,4.764560328305439e-22,,,,,,
682,383.98019999999923,5007.158640000002,42398.51958099998,47789.65842099998,47789.658421,4.764560328305439e-22,,,,,,
683,390.0419999999993,4888.833840000001,41110.77424299998,46389.65008299998,46389.650083,4.764560328305439e-22,,,,,,
684,395.0719499999992,4791.050640000001,39007.83527849997,44193.95786849997,44193.9578685,8.470329472543003e-22,,,,,,
685,369.4760999999993,4698.196560000002,37566.83042749998,42634.50308749999,42634.5030875,2.117582368135751e-22,,,,,,
686,353.93872499999935,4592.982960000002,36118.02772599997,41064.94941099997,41064.949411,8.470329472543003e-22,,,,,,
687,349.95524999999935,4463.130240000001,34092.148287999975,38905.23377799997,38905.233778,8.470329472543003e-22,,,,,,
688,330.00577499999935,4343.325840000002,32614.435391999978,37287.76700699998,37287.767007,4.764560328305439e-22,,,,,,
689,324.29939999999937,4252.910400000002,31444.14589799998,36021.355697999985,36021.355698,2.117582368135751e-22,,,,,,
690,310.9389749999994,4173.774480000002,29546.50177599998,34031.21523099998,34031.215231,4.764560328305439e-22,,,,,,
691,288.24014999999946,4044.740400000002,28022.590117499985,32355.570667499986,32355.5706675,2.117582368135751e-22,,,,,,
692,294.53092499999946,3973.1644800000013,26876.94395649998,31144.639361499983,31144.6393615,3.3087224502121107e-22,,,,,,
693,278.71934999999945,3845.4458400000017,25584.226887999983,29708.392077999983,29708.392078,3.3087224502121107e-22,,,,,,
694,259.84559999999954,3773.4616800000013,24479.184482499986,28512.491762499987,28512.4917625,2.117582368135751e-22,,,,,,
695,265.7782499999995,3664.8201600000016,23471.020028499985,27401.618438499987,27401.6184385,2.117582368135751e-22,,,,,,
696,232.66664999999955,3583.4032800000014,22351.016456999987,26167.08638699999,26167.086387,1.1911400820763599e-22,,,,,,
697,232.89697499999957,3510.9093600000015,21446.934558499986,25190.740893499988,25190.7408935,1.1911400820763599e-22,,,,,,
698,234.53459999999956,3430.317600000001,20521.368983499986,24186.221183499987,24186.2211835,2.117582368135751e-22,,,,,,
699,217.85767499999957,3288.9477600000014,19601.771854499988,23108.57728949999,23108.5772895,1.1911400820763599e-22,,,,,,
700,213.5652749999996,3221.3937600000013,18730.270905499987,22165.229940499987,22165.2299405,2.117582368135751e-22,,,,,,
701,216.2906249999996,3107.617920000001,18164.46543999999,21488.37398499999,21488.373985,5.293955920339377e-23,,,,,,
702,201.5600999999996,3018.256560000001,17488.31736299999,20708.13402299999,20708.134023,5.293955920339377e-23,,,,,,
703,190.79587499999963,2920.4863200000013,16854.18511699999,19965.46731199999,19965.467312,1.1911400820763599e-22,,,,,,
704,185.75122499999964,2808.870480000001,16350.599413499991,19345.22111849999,19345.2211185,1.1911400820763599e-22,,,,,,
705,175.96282499999967,2702.846880000001,15645.81979399999,18524.62949899999,18524.629499,5.293955920339377e-23,,,,,,
706,162.8646749999997,2645.004240000001,15121.54777099999,17929.41668599999,17929.416686,1.1911400820763599e-22,,,,,,
707,166.4873249999997,2564.0496000000007,14809.523805999992,17540.06073099999,17540.060731,1.1911400820763599e-22,,,,,,
708,149.7118499999997,2481.6585600000008,14439.255896999992,17070.62630699999,17070.626307,5.293955920339377e-23,,,,,,
709,137.23409999999973,2371.805280000001,13905.025067999992,16414.064447999994,16414.064448,5.293955920339377e-23,,,,,,
710,158.3725499999997,2301.0933600000008,13714.59023549999,16174.056145499992,16174.0561455,8.271806125530277e-23,,,,,,
711,139.08877499999974,2213.2245600000006,13453.443228499993,15805.756563499994,15805.7565635,2.9778502051908996e-23,,,,,,
712,144.17467499999972,2167.607520000001,13296.615903999991,15608.39809899999,15608.398099,8.271806125530277e-23,,,,,,
713,135.92939999999973,2084.653800000001,13003.46720199999,15224.050401999992,15224.050402,8.271806125530277e-23,,,,,,
714,124.07257499999977,2023.043040000001,12954.525875499992,15101.641490499993,15101.6414905,5.293955920339377e-23,,,,,,
715,118.76099999999977,1946.3926320000007,12796.412095499993,14861.565727499994,14861.5657275,2.9778502051908996e-23,,,,,,
716,116.78947499999978,1840.0867200000007,12696.838593999992,14653.714788999992,14653.714789,5.293955920339377e-23,,,,,,
717,107.6638499999998,1796.0883840000008,12505.127183999992,14408.879417999993,14408.879418,5.293955920339377e-23,,,,,,
718,114.38167499999977,1742.2525440000009,12432.708216499992,14289.342435499993,14289.3424355,5.293955920339377e-23,,,,,,
719,94.08757499999983,1654.2243360000007,12227.065240499993,13975.377151499993,13975.3771515,5.293955920339377e-23,,,,,,
720,113.59304999999979,1589.8226400000005,12171.061528999993,13874.477218999993,13874.477219,5.293955920339377e-23,,,,,,
721,89.04172499999983,1579.7710800000004,12129.817573499993,13798.630378499993,13798.6303785,5.293955920339377e-23,,,,,,
722,97.68847499999981,1519.5496320000004,11968.325368999993,13585.563475999992,13585.563476,5.293955920339377e-23,,,,,,
723,97.01219999999981,1452.1667040000007,11995.924412999993,13545.103316999994,13545.103317,2.9778502051908996e-23,,,,,,
724,98.2345499999998,1373.5288800000005,11826.670096999993,13298.433526999994,13298.433527,2.9778502051908996e-23,,,,,,
725,0.0,1337.3652960000006,11784.001905499992,13121.367201499992,13121.3672015,5.293955920339377e-23,,,,,,
726,0.0,1306.0193760000004,11534.858956499993,12840.878332499993,12840.8783325,5.293955920339377e-23,,,,,,
727,0.0,1264.6141200000006,11461.436277499992,12726.050397499992,12726.0503975,5.293955920339377e-23,,,,,,
728,0.0,1251.6292800000006,11421.994869999993,12673.624149999994,12673.62415,2.9778502051908996e-23,,,,,,
729,0.0,1196.3760480000003,11195.451283499993,12391.827331499993,12391.8273315,5.293955920339377e-23,,,,,,
730,0.0,1180.0341360000004,11013.938396999993,12193.972532999993,12193.972533,5.293955920339377e-23,,,,,,
731,0.0,1149.8086080000005,10896.635117499995,12046.443725499996,12046.4437255,1.3234889800848443e-23,,,,,,
732,0.0,1123.7914080000005,10849.229192999994,11973.020600999995,11973.020601,2.9778502051908996e-23,,,,,,
733,0.0,1104.2822880000003,10587.300448999993,11691.582736999993,11691.582737,5.293955920339377e-23,,,,,,
734,0.0,1046.5828560000002,10435.049971499993,11481.632827499994,11481.6328275,2.9778502051908996e-23,,,,,,
735,0.0,1040.4940320000005,10235.233425999993,11275.727457999994,11275.727458,2.9778502051908996e-23,,,,,,
736,0.0,1009.2708000000005,10040.065320999993,11049.336120999993,11049.336121,5.293955920339377e-23,,,,,,
737,0.0,990.6289200000003,9839.336341999995,10829.965261999996,10829.965262,1.3234889800848443e-23,,,,,,
738,0.0,950.0194080000003,9677.582238499994,10627.601646499994,10627.6016465,2.9778502051908996e-23,,,,,,
739,0.0,942.5609280000003,9491.298855499994,10433.859783499995,10433.8597835,2.9778502051908996e-23,,,,,,
740,0.0,900.8511120000004,9250.788271999994,10151.639383999995,10151.639384,2.9778502051908996e-23,,,,,,
741,0.0,883.4045760000004,8998.559410499995,9881.963986499995,9881.9639865,2.9778502051908996e-23,,,,,,
742,0.0,877.2248160000003,8749.659385499994,9626.884201499994,9626.8842015,2.9778502051908996e-23,,,,,,
743,0.0,859.1054400000003,8466.657396999995,9325.762836999995,9325.762837,2.9778502051908996e-23,,,,,,
744,0.0,834.7348080000004,8271.278317499995,9106.013125499996,9106.0131255,1.3234889800848443e-23,,,,,,
745,0.0,825.1664400000003,8089.162559499995,8914.328999499996,8914.3289995,1.3234889800848443e-23,,,,,,
746,0.0,810.3605040000003,7863.913260499995,8674.273764499996,8674.2737645,1.3234889800848443e-23,,,,,,
747,0.0,771.6394800000003,7614.029131499995,8385.668611499996,8385.6686115,1.3234889800848443e-23,,,,,,
748,0.0,772.0630560000003,7355.763420499996,8127.826476499996,8127.8264765,2.0679515313825692e-23,,,,,,
749,0.0,761.3226720000004,7144.9203814999955,7906.243053499996,7906.2430535,2.0679515313825692e-23,,,,,,
750,0.0,735.1866720000003,6927.213111499996,7662.3997834999955,7662.3997835,2.0679515313825692e-23,,,,,,
751,0.0,0.0,6601.858042999996,6601.858042999996,6601.858043,2.0679515313825692e-23,,,,,,
752,0.0,0.0,6290.456875999996,6290.456875999996,6290.456876,2.0679515313825692e-23,,,,,,
753,0.0,0.0,6075.400644499996,6075.400644499996,6075.4006445,2.0679515313825692e-23,,,,,,
754,0.0,0.0,5944.768021499996,5944.768021499996,5944.7680215,1.3234889800848443e-23,,,,,,
755,0.0,0.0,5716.963972499996,5716.963972499996,5716.9639725,1.3234889800848443e-23,,,,,,
756,0.0,0.0,5429.781751899997,5429.781751899997,5429.7817519,7.444625512977249e-24,,,,,,
757,0.0,0.0,5178.951561299997,5178.951561299997,5178.9515613,1.3234889800848443e-23,,,,,,
758,0.0,0.0,4901.663323699997,4901.663323699997,4901.6633237,7.444625512977249e-24,,,,,,
759,0.0,0.0,4751.2903773499975,4751.2903773499975,4751.29037735,7.444625512977249e-24,,,,,,
760,0.0,0.0,4427.865444749998,4427.865444749998,4427.86544475,7.444625512977249e-24,,,,,,
761,0.0,0.0,4303.453613249997,4303.453613249997,4303.45361325,7.444625512977249e-24,,,,,,
762,0.0,0.0,4133.542753999997,4133.542753999997,4133.542754,7.444625512977249e-24,,,,,,
763,0.0,0.0,3978.2981347999976,3978.2981347999976,3978.2981348,5.169878828456423e-24,,,,,,
764,0.0,0.0,3848.4323564499978,3848.4323564499978,3848.43235645,5.169878828456423e-24,,,,,,
765,0.0,0.0,3660.317523499998,3660.317523499998,3660.3175235,3.308722450212111e-24,,,,,,
766,0.0,0.0,3563.8052548999976,3563.8052548999976,3563.8052549,5.169878828456423e-24,,,,,,
767,0.0,0.0,3471.193524699998,3471.193524699998,3471.1935247,5.169878828456423e-24,,,,,,
768,0.0,0.0,3359.1852348999982,3359.1852348999982,3359.1852349,3.308722450212111e-24,,,,,,
769,0.0,0.0,3257.4723703499976,3257.4723703499976,3257.47237035,5.169878828456423e-24,,,,,,
770,0.0,0.0,3121.410635199998,3121.410635199998,3121.4106352,3.308722450212111e-24,,,,,,
771,0.0,0.0,3107.371749349998,3107.371749349998,3107.37174935,3.308722450212111e-24,,,,,,
772,0.0,0.0,3039.0066360499977,3039.0066360499977,3039.00663605,5.169878828456423e-24,,,,,,
773,0.0,0.0,2936.2767406499984,2936.2767406499984,2936.27674065,3.308722450212111e-24,,,,,,
774,0.0,0.0,2824.1017183499985,2824.1017183499985,2824.10171835,1.8611563782443123e-24,,,,,,
775,0.0,0.0,2743.420286749998,2743.420286749998,2743.42028675,3.308722450212111e-24,,,,,,
776,0.0,0.0,2594.1059633499985,2594.1059633499985,2594.10596335,1.8611563782443123e-24,,,,,,
777,0.0,0.0,2550.529818099998,2550.529818099998,2550.5298181,3.308722450212111e-24,,,,,,
778,0.0,0.0,2436.7734269999983,2436.7734269999983,2436.773427,3.308722450212111e-24,,,,,,
779,0.0,0.0,2381.7496510499986,2381.7496510499986,2381.74965105,1.8611563782443123e-24,,,,,,
780,0.0,0.0,2350.3461024999983,2350.3461024999983,2350.3461025,3.308722450212111e-24,,,,,,
781,0.0,0.0,2293.270738549999,2293.270738549999,2293.27073855,8.271806125530277e-25,,,,,,
782,0.0,0.0,2172.4580597499985,2172.4580597499985,2172.45805975,1.8611563782443123e-24,,,,,,
783,0.0,0.0,2116.0401839499987,2116.0401839499987,2116.04018395,1.8611563782443123e-24,,,,,,
784,0.0,0.0,2042.4609045499988,2042.4609045499988,2042.46090455,1.2924697071141057e-24,,,,,,
785,0.0,0.0,1973.625432899999,1973.625432899999,1973.6254329,1.2924697071141057e-24,,,,,,
786,0.0,0.0,1974.1131426499987,1974.1131426499987,1974.11314265,1.8611563782443123e-24,,,,,,
787,0.0,0.0,1899.4867853499989,1899.4867853499989,1899.48678535,1.2924697071141057e-24,,,,,,
788,0.0,0.0,1876.5630020499987,1876.5630020499987,1876.56300205,1.8611563782443123e-24,,,,,,
789,0.0,0.0,1853.5091585999987,1853.5091585999987,1853.5091586,1.8611563782443123e-24,,,,,,
790,0.0,0.0,1828.5273907999988,1828.5273907999988,1828.5273908,1.2924697071141057e-24,,,,,,
791,0.0,0.0,1854.5599253499988,1854.5599253499988,1854.55992535,1.2924697071141057e-24,,,,,,
792,0.0,0.0,1785.2669103499989,1785.2669103499989,1785.26691035,1.2924697071141057e-24,,,,,,
793,0.0,0.0,1711.9751879999988,1711.9751879999988,1711.975188,1.2924697071141057e-24,,,,,,
794,0.0,0.0,1610.097289349999,1610.097289349999,1610.09728935,8.271806125530277e-25,,,,,,
795,0.0,0.0,1591.758283499999,1591.758283499999,1591.7582835,1.2924697071141057e-24,,,,,,
796,0.0,0.0,1553.620217599999,1553.620217599999,1553.6202176,8.271806125530277e-25,,,,,,
797,0.0,0.0,1538.9635420499992,1538.9635420499992,1538.96354205,4.652890945610781e-25,,,,,,
798,0.0,0.0,1463.4550138999991,1463.4550138999991,1463.4550139,8.271806125530277e-25,,,,,,
799,0.0,0.0,1438.543050449999,1438.543050449999,1438.54305045,8.271806125530277e-25,,,,,,
800,0.0,0.0,1413.7424537499992,1413.7424537499992,1413.74245375,8.271806125530277e-25,,,,,,
801,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
802,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
803,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
804,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
805,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
806,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
807,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
808,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
809,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
810,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
811,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
812,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
813,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
814,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
815,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
817,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
818,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
819,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
820,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
821,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
822,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
823,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
824,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
825,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
826,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
827,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
828,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
829,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
830,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
831,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
832,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
833,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
834,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
835,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
836,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
837,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
838,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
839,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
840,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
841,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
842,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
843,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
844,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
845,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
846,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
847,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
848,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
849,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
850,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
851,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
852,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
853,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
854,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
855,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
856,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
857,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
858,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
859,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
860,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
861,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
862,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
863,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
864,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
865,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
866,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
867,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
868,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
869,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
870,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
871,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
872,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
873,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
874,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
875,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
876,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
877,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
878,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
879,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
880,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
881,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
882,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
883,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
884,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
885,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
886,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
887,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
888,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
889,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
890,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
891,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
892,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
893,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
894,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
895,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
896,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
897,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
898,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
899,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
900,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
901,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
903,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
904,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
905,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
906,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
907,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
908,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
909,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
910,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
911,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
912,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
913,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
914,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
915,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
916,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
917,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
918,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
919,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
920,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
921,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
922,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
923,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
924,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
925,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
926,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
927,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
928,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
929,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
930,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
931,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
932,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
933,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
934,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
935,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
936,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
937,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
938,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
939,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
940,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
941,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
942,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
943,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
944,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
945,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
946,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
947,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
949,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
